,ID,Date,User,Tweet,Media,Hashtags
20,1449130770946150402,2021-10-15 21:51:13+00:00,AndyVermaut,Bangladesh Strengthens Security as Violence Targets Hindu Festival - The New York Times https://t.co/Wfb3ob5AOR https://t.co/VlvnYSVCb2,"[Photo(previewUrl='https://pbs.twimg.com/media/FBxYwb6VIAIrfjA?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FBxYwb6VIAIrfjA?format=jpg&name=orig', altText=None)]",
21,1449130027262619654,2021-10-15 21:48:16+00:00,press24newslive,Sheikh Hasina Angry Over Vandalism In Hindu Temples And Durga Pandals In Bangladesh https://t.co/EHPWDKCaes,,
22,1449130018978807810,2021-10-15 21:48:14+00:00,TodayTalk1,"Bangladesh: Now ISKCON temple vandalized, Sheikh Hasina said – will not spare anyone involved in the attacks https://t.co/wgnk88CsWi",,
23,1449126911116861441,2021-10-15 21:35:53+00:00,jhasushant,"Bangladesh Temple Attacks, Hostage Population Theory And Hindu-Muslim Power Asymmetry |  https://t.co/9XvfvlTJcd",,
24,1449126548804538372,2021-10-15 21:34:27+00:00,the_nazmul,"Bangladesh PM Hasina warns India amidst communal attacks against Hindus. “Nothing should occur in [India] that spills over into our country and affects our Hindu community” — the clearest sign yet that she’s annoyed at Modi’s India, her staunchest ally.
https://t.co/FwkBOWiJuy",,
25,1449124589733249024,2021-10-15 21:26:40+00:00,KhalidAAnsari4,Islamists orchestrate violence against Hindus (Dalits?) in Bangladesh over the alleged desecration of the Quran at a Durga Puja site. Nihangs lynch a Dalit over the alleged desecration of the Holy GGS. Such skin-deep subcontinental religiosities and visceral monstrosities.,,
26,1449121718639816705,2021-10-15 21:15:15+00:00,Hindumohajote,Bangladesh Strengthens Security as Violence Targets Hindu Festival https://t.co/LDKFnBeFxq,,
27,1449120275388268546,2021-10-15 21:09:31+00:00,TUMMALATUMMALA,"Hours after PM's warning, ISKCON temple vandalised in Bangladesh https://t.co/K2vL2TXDel",,
28,1449117342210818049,2021-10-15 20:57:52+00:00,AITC_Aniruddha,"🔸In #Tripura power service is not available during Durga puja.
🔸In #assam Durga puja is stopped in several areas.
🔸In #Uttarpradesh 1 killed, 2 girls injured in shooting in #Durgapuja pandel.
But, #bhakts worried about #Bangladesh!
@FAM4TMC",,"['Tripura', 'assam', 'Uttarpradesh', 'Durgapuja', 'bhakts', 'Bangladesh']"
29,1449115899701587969,2021-10-15 20:52:08+00:00,TUMMALATUMMALA,"ISKCON temple vandalised, devotees 'violently attacked' by mob in Bangladesh's Noakhali https://t.co/5m7aqsdyI0",,
30,1449115331864285193,2021-10-15 20:49:53+00:00,sarkar_swati,BJP MLA Ambika Roy organizes protests against atrocities on Hindu Bengalis in Bangladesh in his constituency Kalyani https://t.co/jeNyGBH71J,,
31,1449112630379962370,2021-10-15 20:39:08+00:00,HumBihariHainJi,"Everyone has right to live whether he's a DALIT Sikh/ Hindu/ Muslim or GENERAL Sikh/ Hindu/ Muslim. This is HINDUSTAN. Neither this is Pakistan nor Bangladesh or Afghanistan. This is unacceptable. HANG THE CULPRITS.....NO MERCY
#JusticeForLakhbirSingh",,['JusticeForLakhbirSingh']
32,1449111444906123266,2021-10-15 20:34:26+00:00,ProShuvashis,"The worse rape incident so far happened in Hajiganj, Chandpur. Muslim fanatics raped a whole Hindu family. They raped the mother, her daughter, and her niece, who is just ten years old. It does not matter how much you censor or blackout the media. 
#Bangladesh https://t.co/47ncZHwlH4","[Photo(previewUrl='https://pbs.twimg.com/media/FBxHLeoVkAAetWe?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FBxHLeoVkAAetWe?format=jpg&name=orig', altText=None)]",['Bangladesh']
33,1449109942510800903,2021-10-15 20:28:28+00:00,kaminirupani,It was Hindus who liberated Bangladeshis from the Brutal Barbaric Pak Army..Their own Muslim Pakistani brothers were killing them N raping their women..N this the Thanks we are getting..!! Shame on Bangladesh.!,,
34,1449109520421097473,2021-10-15 20:26:47+00:00,ssaikuma,"Iskcon temple burnt, devotees violently attacked, with critical injuries, in Noakhali, Bangladesh.
Radharamn Das gagged by Twitter. https://t.co/varWjMB1y6",,
35,1449109476112482306,2021-10-15 20:26:36+00:00,press24newslive,"iskcon temple vandalised: ISKCON temple and devotees were violently attacked today by a mob in Noakhali, Bangladesh: https://t.co/W060jVAK93",,
36,1449109147170050057,2021-10-15 20:25:18+00:00,Surjamani11,"Save Bangladesh Hindu people.
Muslin people kill hindu people and breaking house &amp; Temple..",,
37,1449109056723951616,2021-10-15 20:24:56+00:00,advsanyal,I condemned communal attack at Bangladesh. Save Bangladeshi Hindu. @AmitShah @PMOIndia,,
38,1449109005402468353,2021-10-15 20:24:44+00:00,TheOrdinaryCit3,"Legal complaint against ""Bangladesh Hindu Unity Council @UnityCouncilBD "" Twitter Handle in bangladesh by ""Bangladesh Hindu Buddhist Christian Unity Council"" which says it has No presence on twitter.

https://t.co/Pac84VT9hA",,
39,1449107998056583174,2021-10-15 20:20:44+00:00,WNHOfficial,"Noakhali Riots: Now ISKCON temple attacked in Bangladesh, fanatics beat up devotees, many injured https://t.co/X8vUtUgsfK",,
40,1449106812494622732,2021-10-15 20:16:01+00:00,ThePiPaNews,"Puja pandals attacked in Bangladesh, PM Sheikh Hasina warned after vandalizing temples, understand the political meaning of Hindu population in the country. Durga Puja Violence Bangladesh PM Sheikh Hasina Assures appropriate Punishments Political Meaning… https://t.co/OapjAxDTiS",,
41,1449106368900829192,2021-10-15 20:14:16+00:00,mdsazzad2307,"Assalamu Alaikum Rahmatullahi Obarakatuh, As a Muslim, I strongly condemn the desecration of the Qur'an in Bangladesh.😓 I'm want the Jatiya Sangha to judge the Hindus of Bangladesh and send the Hindus from Bangladesh to India ? https://t.co/li3e2zwQx3","[Photo(previewUrl='https://pbs.twimg.com/media/FBxCkBeVkAMpgCW?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FBxCkBeVkAMpgCW?format=jpg&name=orig', altText=None)]",
42,1449105223373373440,2021-10-15 20:09:42+00:00,Sirf_Bharat,"Kindly extend your hands in support to Hindu's of Bangladesh.
Make @albd1971 answerable
@PMOIndia @HMOIndia",,
43,1449104900260917251,2021-10-15 20:08:25+00:00,vijaybhart73012,"Maa durga will asked hindu that why didn't we fight and die like warriors for dharma ?Why we didn't kill  Rakshas?
If don't fight against evil then you are with evil.
Obviously,Hindus are paying present karma because cowardly  shown in past.
#hindu #Hindus_Attacked_In_Bangladesh",,"['hindu', 'Hindus_Attacked_In_Bangladesh']"
44,1449104816936947717,2021-10-15 20:08:06+00:00,drnoahross,Bangladesh Strengthens Security as Violence Targets Hindu Festival - The New York Times https://t.co/rf6VoZc8K7 https://t.co/RQblStdZe5,"[Photo(previewUrl='https://pbs.twimg.com/media/FBxBJswVEAAzzPI?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FBxBJswVEAAzzPI?format=jpg&name=orig', altText=None)]",
45,1449104275607474176,2021-10-15 20:05:57+00:00,ajoybhowmik500,"#savebangladeshhindus 
#savebangladeshhindu 
#Stop_communal_attack
#Save_Bangladeshi_Hindus
#SaveBangladeshiHindus
#SaveHindus
#SaveHinduTemples

Everywhere in Bangladesh some so called peaceful people demolished the (HINDUS) temple and place of worship",,"['savebangladeshhindus', 'savebangladeshhindu', 'Stop_communal_attack', 'Save_Bangladeshi_Hindus', 'SaveBangladeshiHindus', 'SaveHindus', 'SaveHinduTemples']"
46,1449103505164144641,2021-10-15 20:02:53+00:00,Borshon59177790,"I lives in Bangladesh, someone or somebody attacked to our Durga puja even they broke our lots of idol so please help us,💔💔
#Stop_communal_attack
#Save_Bangladeshi_Hindus
#savebangladeshihindus
#SaveHindus
#SaveHinduTemples 
#NarendraModi 
#AmitShah 
#India",,"['Stop_communal_attack', 'Save_Bangladeshi_Hindus', 'savebangladeshihindus', 'SaveHindus', 'SaveHinduTemples', 'NarendraModi', 'AmitShah', 'India']"
47,1449102881806856194,2021-10-15 20:00:24+00:00,IndiaNewsCart1,Fresh attack on a temple as tension remains in Bangladesh -India News Cart https://t.co/qnHFKhnFuA,,
48,1449102740572020742,2021-10-15 19:59:51+00:00,caseyma40216618,Bangladesh Strengthens Security as Violence Targets Hindu Festival https://t.co/ofNLxjI8pD,,
49,1449102606404567041,2021-10-15 19:59:19+00:00,It1Bangladeshin,"Bangladesh Ambassador to Italy attended Sharodia Durga Puja(Maha Navami event) organised by OM. Hindu International, Social and Cultural Association, Rome. He enjoyed colourful cultural performance and thanks  for the invitation and  hospitality. Greetings to all celebrating it. https://t.co/Y4xsUmq0KG","[Photo(previewUrl='https://pbs.twimg.com/media/FBw_H8KXsAgap5Q?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FBw_H8KXsAgap5Q?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/FBw_IUKWUAglsxf?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FBw_IUKWUAglsxf?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/FBw_IsoXIAc5ED0?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FBw_IsoXIAc5ED0?format=jpg&name=orig', altText=None)]",
50,1449102261649502209,2021-10-15 19:57:56+00:00,Tiger_Of_Bengal,"I request #Sheikhhasina_PM to ensure the safety of minorities i.e. Hindus in Bangladesh as their fundamental rights of Worshipping Goddess Durga is attacked by fundamentalist of your country and your police was silent spectator only.
 @Sheikhhasina_PM",,['Sheikhhasina_PM']
51,1449102218666209281,2021-10-15 19:57:46+00:00,RoyParthow,"We bangladeshi hindus are on attack by the extremist.

#Stop_Communal_Attack
#Save_Bangladeshi_Hindus
#stop_killing_hindu_in_bangladesh
#BangladeshiHinduWantSafety
#WeDemandSafety
#WeDemandJustice
#SaveHindus
#SaveHinduGirls  #BlackdayDurgaPuja2021
#PleaseStandWithHindus",,"['Stop_Communal_Attack', 'Save_Bangladeshi_Hindus', 'stop_killing_hindu_in_bangladesh', 'BangladeshiHinduWantSafety', 'WeDemandSafety', 'WeDemandJustice', 'SaveHindus', 'SaveHinduGirls', 'BlackdayDurgaPuja2021', 'PleaseStandWithHindus']"
52,1449101457366474752,2021-10-15 19:54:45+00:00,1provatpaul,"In Bangladesh  Muslims  attacked  Hindu  Temple  and destroyed  Durga Protima and attacked  on Hindu  community many part of the country. Save Bangladeshi  hindu and support  us.

#savebangladeshhindus 
#Stop_communal_attack
#Save_Bangladeshi_Hindus
#SaveHinduTemples https://t.co/vhzoMHOF5m","[Photo(previewUrl='https://pbs.twimg.com/media/FBw-FmHVUAIHbFX?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FBw-FmHVUAIHbFX?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/FBw-Fx6UUAcp9Nt?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FBw-Fx6UUAcp9Nt?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/FBw-F8VVUAQq14H?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FBw-F8VVUAQq14H?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/FBw-GImUUAMmFYF?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FBw-GImUUAMmFYF?format=jpg&name=orig', altText=None)]","['savebangladeshhindus', 'Stop_communal_attack', 'Save_Bangladeshi_Hindus', 'SaveHinduTemples']"
53,1449098339535003648,2021-10-15 19:42:21+00:00,SamMcdaddy,Bangladesh and their islamist goons have attacked and killed Hindus. There needs to be justice.,,
54,1449097647361560577,2021-10-15 19:39:36+00:00,patria1818,Temple located in no-man’s land between #India and #Bangladesh preps to celebrate #DurgaPuja https://t.co/X1CuwDI9xr,,"['India', 'Bangladesh', 'DurgaPuja']"
55,1449097520093835266,2021-10-15 19:39:06+00:00,EastEndEnquirer,#Bangladesh Strengthens Security as #Violence Targets #Hindu Festival https://t.co/Mv4tpzJ93A,,"['Bangladesh', 'Violence', 'Hindu']"
56,1449096863550955524,2021-10-15 19:36:29+00:00,scubadhir,"Today in the Noakhali District of Bangladesh, an ISKCON temple was attacked………  will this never end ????? https://t.co/6GQelv6KSW","[Photo(previewUrl='https://pbs.twimg.com/media/FBw544HXEAEPHdj?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FBw544HXEAEPHdj?format=jpg&name=orig', altText=None)]",
57,1449096765253165057,2021-10-15 19:36:06+00:00,kuntal28695281,"Iskon gave this.             They gift 
 to them in eid.            Back to them in           
                                       Durga Puja

#DurgaPuja 
#Hindus_Attacked_In_Bangladesh https://t.co/NCvh9yDtrP","[Photo(previewUrl='https://pbs.twimg.com/media/FBw50oVVQAQJx3Z?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FBw50oVVQAQJx3Z?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/FBw51AhVgAU7Cxv?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FBw51AhVgAU7Cxv?format=jpg&name=orig', altText=None)]","['DurgaPuja', 'Hindus_Attacked_In_Bangladesh']"
58,1449095902585450496,2021-10-15 19:32:40+00:00,upword_,"Shri Ram Thakur Ashram and Iscon temple attacked and destroyed in Noakhali, Bangladesh. Hindu girls were r@ped by Mūslīm mob. #HindusUnderAttack https://t.co/fWqPs3skKL","[Photo(previewUrl='https://pbs.twimg.com/media/FBw5CGaVEAAaXKm?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FBw5CGaVEAAaXKm?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/FBw5CTrVEAAb2FO?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FBw5CTrVEAAb2FO?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/FBw5Cj1VIAMYUcf?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FBw5Cj1VIAMYUcf?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/FBw5CzHVgAI3VcJ?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FBw5CzHVgAI3VcJ?format=jpg&name=orig', altText=None)]",['HindusUnderAttack']
59,1449095412514758656,2021-10-15 19:30:43+00:00,MJaadugar,"""South Asian"" American types marking a week of silence over increasing attacks on the Bangladeshi Hindu population during their most sacred festival.  #DurgaPuja #Bangladesh #desiwallofshame
#StopHinduGenocideinBangladesh",,"['DurgaPuja', 'Bangladesh', 'desiwallofshame', 'StopHinduGenocideinBangladesh']"
60,1449095401865240577,2021-10-15 19:30:41+00:00,dksingha24,"CCTV Footage of Ram Krishna Mission 1st attack Haziganj, Chandpur,  Bangladesh..
#BangladeshiHindusinDanger
#UN
#UNHRC
#SaveBangladeshiHindus

https://t.co/hrjAs9dX2z",,"['BangladeshiHindusinDanger', 'UN', 'UNHRC', 'SaveBangladeshiHindus']"
61,1449094827409346575,2021-10-15 19:28:24+00:00,munnygrip,"I grieve in solidarity with the Hindu -identifying communities of Bangladesh and across the world. 

This is so disgraceful, vile, and unfortunately on brand with what's been happening there in recent years. We gotta do / demand better 🇧🇩",,
62,1449094644969598977,2021-10-15 19:27:40+00:00,MithunM72440619,"#SaveHindusofBangladesh
Please take action against who are attacking the hindu temple and hindus in Bangladesh. https://t.co/V884tHYQi9","[Photo(previewUrl='https://pbs.twimg.com/media/FBw345cWYAcbG_w?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FBw345cWYAcbG_w?format=jpg&name=orig', altText=None)]",['SaveHindusofBangladesh']
63,1449094417755754501,2021-10-15 19:26:46+00:00,hasan_afrede,"Muslims protest against the Hindus placing the Koran on the feet of idols during Durga Puja.  And if these Muslims protest this injustice, the Bangladesh police force is torturing them. https://t.co/xFBRCvVvs9","[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1449094268195258373/pu/img/dPwEfq9IrBXJuuOX.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/1449094268195258373/pu/vid/1280x720/ZX0c5Bt4tdeD5VXx.mp4?tag=12', contentType='video/mp4', bitrate=2176000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1449094268195258373/pu/vid/640x360/BzqVJka8j3hhi_ct.mp4?tag=12', contentType='video/mp4', bitrate=832000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1449094268195258373/pu/vid/480x270/tuixceRI_hts2Z6C.mp4?tag=12', contentType='video/mp4', bitrate=256000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1449094268195258373/pu/pl/-Mo28cn0tou_Bjaz.m3u8?tag=12&container=fmp4', contentType='application/x-mpegURL', bitrate=None)], duration=44.987, views=48, altText=None)]",
64,1449094381470846976,2021-10-15 19:26:38+00:00,DebajyotiDatt10,"In Bangladesh Not only Hindu temples are attacked by Muslim but also shops and houses are looting by Muslims
#Hindus_Attacked_In_Bangladesh
#Hindus_Attacked_In_Bangladesh https://t.co/XoJ8I1mMx4","[Photo(previewUrl='https://pbs.twimg.com/media/FBw3osUVIAAsNZM?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FBw3osUVIAAsNZM?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/FBw3pNyVUAAdu8B?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FBw3pNyVUAAdu8B?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/FBw3pv7UcAE-si6?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FBw3pv7UcAE-si6?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/FBw3p6BVEAwqpgg?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FBw3p6BVEAwqpgg?format=jpg&name=orig', altText=None)]","['Hindus_Attacked_In_Bangladesh', 'Hindus_Attacked_In_Bangladesh']"
65,1449093701830021120,2021-10-15 19:23:56+00:00,Exul86304428,"We demand a save Bangladesh for hindu people

#Stop_Communal_Attack
#Save_Bangladeshi_Hindus
#BangladeshiHinduWantSafety
#WeDemandSafety
#WeDemandJustice
#SaveHindus
#SaveHinduTemples
#SaveOurCommunity
#SaveHumanity
#BBC
#CNN",,"['Stop_Communal_Attack', 'Save_Bangladeshi_Hindus', 'BangladeshiHinduWantSafety', 'WeDemandSafety', 'WeDemandJustice', 'SaveHindus', 'SaveHinduTemples', 'SaveOurCommunity', 'SaveHumanity', 'BBC', 'CNN']"
66,1449091309285879815,2021-10-15 19:14:25+00:00,naomi2009,Bangladesh: ISKCON temple &amp; devotees 'violently attacked' during Dussehra celebrations #REPUBLIC @republic https://t.co/TNsnJdggPH,,['REPUBLIC']
67,1449091171846815744,2021-10-15 19:13:52+00:00,HindustanTimes,Fresh attack on a temple as tension remains in Bangladesh https://t.co/IL5s68V463,,
68,1449090982213865473,2021-10-15 19:13:07+00:00,MLB29215267,"Durga Devi, temples, monasteries, houses, shops, ISKCON temples, Ramthakur temple vandalism, arson, murder, rape is going on against the Hindus of Bangladesh, save them.",,
69,1449090848394657795,2021-10-15 19:12:35+00:00,ramankk92,"Bangladesh on edge after Durga Puja violence, security tightened https://t.co/UKz4ut3HXY",,
70,1449090786214043653,2021-10-15 19:12:20+00:00,ramankk92,"Bangladesh Durga Puja attack: MEA, Sheikh Hasina takes stock as 43 get arrested https://t.co/sm3rscQTNI via @OpIndia_com",,
71,1449089663478734852,2021-10-15 19:07:53+00:00,sharminultra,Fuck Islamic fundamentalists - prayers up for Hindu fam in Bangladesh. Harrowing accounts of violence during  sacred Durga Puja weekend,,
72,1449088392705282051,2021-10-15 19:02:50+00:00,forsamiran52,"In Bangladesh minority Hindus are under  attack by majority radical muslims . For last three days during the hindu festival Hindus are fleeing out of their homes to save life.Taliban has a strong hold in Bangladesh and minorities -hindus, christians, Buddists need world attention",,
73,1449086903979057159,2021-10-15 18:56:55+00:00,press24newslive,"Puja pandal attacked in Bangladesh, Sheikh Hasina said – will punish the guilty https://t.co/neaNv46ygO",,
74,1449086746709299204,2021-10-15 18:56:17+00:00,ACSouthAsia,"Bangladesh on edge after Durga Puja violence, security tightened https://t.co/ibWCuaa0os",,
75,1449085171983028226,2021-10-15 18:50:02+00:00,Achintya_Hindu,"Dear Hindus,
Let's Unite! So that West Bengal can't be Afghanistan, #Bangladesh or Pakistan!

#SaveBangladeshiHindus #Hindus_Attacked_In_Bangladesh #HindusUnderAttack #HinduLivesMatter #DurgaPuja2021",,"['Bangladesh', 'SaveBangladeshiHindus', 'Hindus_Attacked_In_Bangladesh', 'HindusUnderAttack', 'HinduLivesMatter', 'DurgaPuja2021']"
76,1449083708187693056,2021-10-15 18:44:13+00:00,shameekghosh1,"What Bangladesh is seeing today is not religious hegemony but a sinister plot against a secular Government of Bangladesh,section of the Religious majority wish to dislodge. Breaking Hindu temples is just another game plan to incite Indian administration. #SaveBangladeshiHindus",,['SaveBangladeshiHindus']
77,1449083675459661828,2021-10-15 18:44:05+00:00,rkmazumder,"Bangladesh is becoming the unsafest place for hindu minorities!!! :(
https://t.co/Dpx0K8sH10",,
78,1449083574607441921,2021-10-15 18:43:41+00:00,Shubhamchopra99,"Last 24 hours in Bangladesh:

1. Several Maa Durga idols &amp; pandals were vandalized.

2. Temples were also attacked in the ensuing violence in Chandpur's Hajiganj, Chattogram's Banshkhali, Chapainawabganj's Shibganj and Cox Bazar's Pekua.

3. Three people killed &amp; many injured.",,
79,1449083548682502145,2021-10-15 18:43:35+00:00,munwarenj,"With Jatan kumar , five people have been killed as violence erupted in several places following reports that ""the Holy #Quran was demeaned"" in #Cumilla. Four of them were killed in clashes between a mob and law enforcers in #Hajiganj of #Chandpur.
#Bangladesh",,"['Quran', 'Cumilla', 'Hajiganj', 'Chandpur', 'Bangladesh']"
80,1449083518789865474,2021-10-15 18:43:28+00:00,SunilYadavMITS,"Very Sad day today

1. A Dalit man was killed at Singhu border by a Nihang

2. Hindu devotees were mowed down by a car in Jaspur CG
(No compensation anounced by CG CM)

3. Bangladesh Hindu Genocide continues, today ISKON Temple attacked and devotees in critical situation.",,
